countrycode,countryname,adminone,adminlevel,date,datatype,indicator_name,population,prevalence
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-06,SURVEY,rcsi,327414,0.49165690602757
ZWE,Zimbabwe,Harare,subnational,2024-10-06,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-06,SURVEY,fcs,560124,0.2307687553894205
ZWE,Zimbabwe,Harare,subnational,2024-10-06,SURVEY,rcsi,1037170,0.4273097207533426
ZWE,Zimbabwe,Manicaland,subnational,2024-10-06,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-06,SURVEY,fcs,973985,0.4779679864478776
ZWE,Zimbabwe,Manicaland,subnational,2024-10-06,SURVEY,rcsi,1266660,0.6215936895476508
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-06,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-06,SURVEY,fcs,663142,0.4788405730126053
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-06,SURVEY,rcsi,925241,0.6680966227667015
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-06,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-06,SURVEY,fcs,735699,0.4249694283844381
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-06,SURVEY,rcsi,956545,0.5525389892795727
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-06,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-06,SURVEY,fcs,741812,0.3917514884520204
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-06,SURVEY,rcsi,1116908,0.5898399749046515
ZWE,Zimbabwe,Masvingo,subnational,2024-10-06,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-06,SURVEY,fcs,546254,0.3333786989507116
ZWE,Zimbabwe,Masvingo,subnational,2024-10-06,SURVEY,rcsi,1056431,0.6447396125450783
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-06,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-06,SURVEY,fcs,463490,0.5600234888705768
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-06,SURVEY,rcsi,473128,0.5716688455896746
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-06,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-06,SURVEY,fcs,207655,0.2731062872774858
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-06,SURVEY,rcsi,467272,0.6145526044098403
ZWE,Zimbabwe,Midlands,subnational,2024-10-06,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-06,SURVEY,fcs,667119,0.3681859123090135
ZWE,Zimbabwe,Midlands,subnational,2024-10-06,SURVEY,rcsi,1082419,0.5973918101802079
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-05,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-05,SURVEY,fcs,185428,0.2784455056011052
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-05,SURVEY,rcsi,326962,0.4909781662011592
ZWE,Zimbabwe,Harare,subnational,2024-10-05,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-05,SURVEY,fcs,547478,0.2255586560531046
ZWE,Zimbabwe,Harare,subnational,2024-10-05,SURVEY,rcsi,1055238,0.4347536615099894
ZWE,Zimbabwe,Manicaland,subnational,2024-10-05,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-05,SURVEY,fcs,962883,0.4725198526618908
ZWE,Zimbabwe,Manicaland,subnational,2024-10-05,SURVEY,rcsi,1257460,0.6170789326722159
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-05,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-05,SURVEY,fcs,670212,0.4839456679262122
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-05,SURVEY,rcsi,895356,0.6465173071382513
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-05,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-05,SURVEY,fcs,698680,0.4035857602411302
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-05,SURVEY,rcsi,952303,0.550088638911818
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-05,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-05,SURVEY,fcs,761627,0.4022158052110872
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-05,SURVEY,rcsi,1118267,0.5905576638511855
ZWE,Zimbabwe,Masvingo,subnational,2024-10-05,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-05,SURVEY,fcs,548112,0.3345126359519059
ZWE,Zimbabwe,Masvingo,subnational,2024-10-05,SURVEY,rcsi,1083347,0.6611664415677625
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-05,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-05,SURVEY,fcs,477536,0.5769949228274607
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-05,SURVEY,rcsi,478435,0.5780811622641144
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-05,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-05,SURVEY,fcs,208907,0.2747529082192952
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-05,SURVEY,rcsi,477018,0.6273704699840205
ZWE,Zimbabwe,Midlands,subnational,2024-10-05,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-05,SURVEY,fcs,662310,0.3655318040430309
ZWE,Zimbabwe,Midlands,subnational,2024-10-05,SURVEY,rcsi,1094127,0.603853506910947
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-04,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-04,SURVEY,fcs,187736,0.2819112832987956
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-04,SURVEY,rcsi,330685,0.4965687599483437
ZWE,Zimbabwe,Harare,subnational,2024-10-04,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-04,SURVEY,fcs,525772,0.2166158744467411
ZWE,Zimbabwe,Harare,subnational,2024-10-04,SURVEY,rcsi,1027262,0.4232276660147519
ZWE,Zimbabwe,Manicaland,subnational,2024-10-04,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-04,SURVEY,fcs,957269,0.4697648694989896
ZWE,Zimbabwe,Manicaland,subnational,2024-10-04,SURVEY,rcsi,1275074,0.6257227291509018
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-04,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-04,SURVEY,fcs,682391,0.492739861837502
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-04,SURVEY,rcsi,894405,0.6458306104956997
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-04,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-04,SURVEY,fcs,684746,0.3955369195941961
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-04,SURVEY,rcsi,971627,0.5612509610491335
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-04,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-04,SURVEY,fcs,759288,0.4009805775098781
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-04,SURVEY,rcsi,1100714,0.5812879110340319
ZWE,Zimbabwe,Masvingo,subnational,2024-10-04,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-04,SURVEY,fcs,567273,0.3462065901391422
ZWE,Zimbabwe,Masvingo,subnational,2024-10-04,SURVEY,rcsi,1074385,0.655696934891388
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-04,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-04,SURVEY,fcs,476370,0.5755860739029465
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-04,SURVEY,rcsi,478122,0.5777029721154241
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-04,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-04,SURVEY,fcs,191994,0.2525090583879686
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-04,SURVEY,rcsi,472235,0.6210799045170284
ZWE,Zimbabwe,Midlands,subnational,2024-10-04,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-04,SURVEY,fcs,674453,0.3722335791883473
ZWE,Zimbabwe,Midlands,subnational,2024-10-04,SURVEY,rcsi,1112388,0.6139318331835832
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-03,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-03,SURVEY,fcs,189886,0.2851398023845992
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-03,SURVEY,rcsi,328257,0.4929227858365618
ZWE,Zimbabwe,Harare,subnational,2024-10-03,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-03,SURVEY,fcs,561864,0.2314856281432707
ZWE,Zimbabwe,Harare,subnational,2024-10-03,SURVEY,rcsi,966313,0.398116931834053
ZWE,Zimbabwe,Manicaland,subnational,2024-10-03,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-03,SURVEY,fcs,985162,0.483452925317088
ZWE,Zimbabwe,Manicaland,subnational,2024-10-03,SURVEY,rcsi,1266880,0.6217016511251069
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-03,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-03,SURVEY,fcs,708539,0.5116207701544743
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-03,SURVEY,rcsi,929454,0.6711387394386995
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-03,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-03,SURVEY,fcs,686086,0.3963109576641611
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-03,SURVEY,rcsi,978375,0.5651488781357928
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-03,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-03,SURVEY,fcs,792738,0.4186455482689384
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-03,SURVEY,rcsi,1155199,0.6100614814916523
ZWE,Zimbabwe,Masvingo,subnational,2024-10-03,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-03,SURVEY,fcs,565502,0.345125749219274
ZWE,Zimbabwe,Masvingo,subnational,2024-10-03,SURVEY,rcsi,1071088,0.6536847764990641
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-03,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-03,SURVEY,fcs,464299,0.5610009835360417
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-03,SURVEY,rcsi,482997,0.5835933138881572
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-03,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-03,SURVEY,fcs,188087,0.2473706015032649
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-03,SURVEY,rcsi,462958,0.6088788641998041
ZWE,Zimbabwe,Midlands,subnational,2024-10-03,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-03,SURVEY,fcs,646284,0.3566869841073609
ZWE,Zimbabwe,Midlands,subnational,2024-10-03,SURVEY,rcsi,1098615,0.6063304538641036
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-02,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-02,SURVEY,fcs,196839,0.2955806829444094
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-02,SURVEY,rcsi,329575,0.4949019431179986
ZWE,Zimbabwe,Harare,subnational,2024-10-02,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-02,SURVEY,fcs,572733,0.2359636108798212
ZWE,Zimbabwe,Harare,subnational,2024-10-02,SURVEY,rcsi,983109,0.4050368138878852
ZWE,Zimbabwe,Manicaland,subnational,2024-10-02,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-02,SURVEY,fcs,961921,0.4720477661277421
ZWE,Zimbabwe,Manicaland,subnational,2024-10-02,SURVEY,rcsi,1253942,0.615352528901805
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-02,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-02,SURVEY,fcs,702733,0.5074283824503156
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-02,SURVEY,rcsi,928768,0.6706433935955971
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-02,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-02,SURVEY,fcs,659358,0.3808717863701138
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-02,SURVEY,rcsi,972298,0.5616385577244667
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-02,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-02,SURVEY,fcs,791354,0.4179146568031525
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-02,SURVEY,rcsi,1112901,0.5877238751189546
ZWE,Zimbabwe,Masvingo,subnational,2024-10-02,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-02,SURVEY,fcs,571877,0.3490164103509284
ZWE,Zimbabwe,Masvingo,subnational,2024-10-02,SURVEY,rcsi,1063465,0.6490324612352834
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-02,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-02,SURVEY,fcs,464652,0.5614275046941493
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-02,SURVEY,rcsi,491295,0.5936195817917755
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-02,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-02,SURVEY,fcs,226526,0.2979252839171691
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-02,SURVEY,rcsi,458904,0.6035470740256068
ZWE,Zimbabwe,Midlands,subnational,2024-10-02,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-02,SURVEY,fcs,637090,0.3516127750415584
ZWE,Zimbabwe,Midlands,subnational,2024-10-02,SURVEY,rcsi,1106601,0.6107379624131026
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-01,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-01,SURVEY,fcs,196839,0.2955806829444094
ZWE,Zimbabwe,Bulawayo,subnational,2024-10-01,SURVEY,rcsi,329575,0.4949019431179986
ZWE,Zimbabwe,Harare,subnational,2024-10-01,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-10-01,SURVEY,fcs,526791,0.2170356982031625
ZWE,Zimbabwe,Harare,subnational,2024-10-01,SURVEY,rcsi,983109,0.4050368138878852
ZWE,Zimbabwe,Manicaland,subnational,2024-10-01,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-10-01,SURVEY,fcs,930175,0.4564689105008337
ZWE,Zimbabwe,Manicaland,subnational,2024-10-01,SURVEY,rcsi,1248595,0.6127285718351799
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-01,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-01,SURVEY,fcs,682756,0.4930034204858
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-10-01,SURVEY,rcsi,917898,0.6627944004257375
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-01,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-01,SURVEY,fcs,671106,0.3876579052103737
ZWE,Zimbabwe,Mashonaland East,subnational,2024-10-01,SURVEY,rcsi,989151,0.5713735305551528
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-01,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-01,SURVEY,fcs,785416,0.414778794430438
ZWE,Zimbabwe,Mashonaland West,subnational,2024-10-01,SURVEY,rcsi,1157936,0.6115068932993518
ZWE,Zimbabwe,Masvingo,subnational,2024-10-01,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-10-01,SURVEY,fcs,613336,0.3743188291520677
ZWE,Zimbabwe,Masvingo,subnational,2024-10-01,SURVEY,rcsi,1089166,0.6647177760187581
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-01,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-01,SURVEY,fcs,472384,0.5707698888145128
ZWE,Zimbabwe,Matabeleland North,subnational,2024-10-01,SURVEY,rcsi,465336,0.5622539649551851
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-01,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-01,SURVEY,fcs,230367,0.3029769381004675
ZWE,Zimbabwe,Matabeleland South,subnational,2024-10-01,SURVEY,rcsi,474144,0.623590606895554
ZWE,Zimbabwe,Midlands,subnational,2024-10-01,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-10-01,SURVEY,fcs,649724,0.3585855352479264
ZWE,Zimbabwe,Midlands,subnational,2024-10-01,SURVEY,rcsi,1095689,0.6047155815858201
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-30,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-30,SURVEY,fcs,201793,0.3030197915728144
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-30,SURVEY,rcsi,329987,0.4955206174730456
ZWE,Zimbabwe,Harare,subnational,2024-09-30,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-09-30,SURVEY,fcs,516910,0.2129647673521316
ZWE,Zimbabwe,Harare,subnational,2024-09-30,SURVEY,rcsi,988791,0.4073777742254581
ZWE,Zimbabwe,Manicaland,subnational,2024-09-30,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-09-30,SURVEY,fcs,934106,0.4583979875961962
ZWE,Zimbabwe,Manicaland,subnational,2024-09-30,SURVEY,rcsi,1172654,0.5754617075006797
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-30,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-30,SURVEY,fcs,694617,0.5015679934377507
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-30,SURVEY,rcsi,906250,0.6543836301918345
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-30,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-30,SURVEY,fcs,726199,0.419481845052597
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-30,SURVEY,rcsi,1054124,0.6089045570624909
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-30,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-30,SURVEY,fcs,779983,0.4119096229466122
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-30,SURVEY,rcsi,1175699,0.6208875472782215
ZWE,Zimbabwe,Masvingo,subnational,2024-09-30,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-09-30,SURVEY,fcs,611183,0.3730048537141929
ZWE,Zimbabwe,Masvingo,subnational,2024-09-30,SURVEY,rcsi,1051943,0.6420005871083935
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-30,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-30,SURVEY,fcs,445152,0.5378661376032169
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-30,SURVEY,rcsi,444405,0.5369635560023489
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-30,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-30,SURVEY,fcs,229732,0.3021417908975531
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-30,SURVEY,rcsi,464834,0.611346165227627
ZWE,Zimbabwe,Midlands,subnational,2024-09-30,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-09-30,SURVEY,fcs,634966,0.3504405300931394
ZWE,Zimbabwe,Midlands,subnational,2024-09-30,SURVEY,rcsi,1119726,0.6179817076805224
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-29,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-29,SURVEY,fcs,204175,0.3065966903925278
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-29,SURVEY,rcsi,345687,0.5190963149833319
ZWE,Zimbabwe,Harare,subnational,2024-09-29,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-09-29,SURVEY,fcs,539379,0.2222219017810168
ZWE,Zimbabwe,Harare,subnational,2024-09-29,SURVEY,rcsi,1037469,0.4274329075081709
ZWE,Zimbabwe,Manicaland,subnational,2024-09-29,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-09-29,SURVEY,fcs,877411,0.4305757983513286
ZWE,Zimbabwe,Manicaland,subnational,2024-09-29,SURVEY,rcsi,1271987,0.6242078319254162
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-29,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-29,SURVEY,fcs,660040,0.4766006855413169
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-29,SURVEY,rcsi,878796,0.6345596873688977
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-29,SURVEY,total,1731181,0.4590193254072494
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-29,SURVEY,fcs,720242,0.4160408414833573
ZWE,Zimbabwe,Mashonaland East,subnational,2024-09-29,SURVEY,rcsi,1062602,0.613801791955896
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-29,SURVEY,total,1893578,0.4590193254072494
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-29,SURVEY,fcs,760852,0.4018065271142778
ZWE,Zimbabwe,Mashonaland West,subnational,2024-09-29,SURVEY,rcsi,1122963,0.5930376250674648
ZWE,Zimbabwe,Masvingo,subnational,2024-09-29,SURVEY,total,1638539,0.4590193254072494
ZWE,Zimbabwe,Masvingo,subnational,2024-09-29,SURVEY,fcs,609420,0.3719288951926076
ZWE,Zimbabwe,Masvingo,subnational,2024-09-29,SURVEY,rcsi,1074239,0.6556078311227258
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-29,SURVEY,total,827626,0.4590193254072494
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-29,SURVEY,fcs,432257,0.5222854284423157
ZWE,Zimbabwe,Matabeleland North,subnational,2024-09-29,SURVEY,rcsi,456375,0.551426610570475
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-29,SURVEY,total,760345,0.4590193254072494
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-29,SURVEY,fcs,261629,0.34409248433277
ZWE,Zimbabwe,Matabeleland South,subnational,2024-09-29,SURVEY,rcsi,458183,0.6025988202723763
ZWE,Zimbabwe,Midlands,subnational,2024-09-29,SURVEY,total,1811908,0.4590193254072494
ZWE,Zimbabwe,Midlands,subnational,2024-09-29,SURVEY,fcs,630775,0.3481274987471769
ZWE,Zimbabwe,Midlands,subnational,2024-09-29,SURVEY,rcsi,1102248,0.6083355225541253
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-28,SURVEY,total,665940,0.4590193254072494
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-28,SURVEY,fcs,202983,0.304806739345887
ZWE,Zimbabwe,Bulawayo,subnational,2024-09-28,SURVEY,rcsi,342905,0.5149187614499805
ZWE,Zimbabwe,Harare,subnational,2024-09-28,SURVEY,total,2427209,0.4590193254072494
ZWE,Zimbabwe,Harare,subnational,2024-09-28,SURVEY,fcs,534274,0.220118663040554
ZWE,Zimbabwe,Harare,subnational,2024-09-28,SURVEY,rcsi,1051505,0.4332156810558958
ZWE,Zimbabwe,Manicaland,subnational,2024-09-28,SURVEY,total,2037762,0.4590193254072494
ZWE,Zimbabwe,Manicaland,subnational,2024-09-28,SURVEY,fcs,876268,0.4300148888830001
ZWE,Zimbabwe,Manicaland,subnational,2024-09-28,SURVEY,rcsi,1257692,0.6171927830629877
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-28,SURVEY,total,1384891,0.4590193254072494
ZWE,Zimbabwe,Mashonaland Central,subnational,2024-09-28,SURVEY,fcs,670411,0.4840893615454212
